score,feature
score_11,Bacteroides_ovatus
score_11,Alistipes_communis
score_11,Clostridium_fessum
score_11,Blautia_wexlerae
score_11,Faecalibacterium_prausnitzii
score_11,Bilophila_wadsworthia
score_11,Dialister_invisus
score_11,Akkermansia_muciniphila
score_11,Roseburia_sp_AF02_12
score_11,GGB9758_SGB15368
score_11,Clostridium_sp_AF36_4
score_11,Blautia_massiliensis
score_11,Alistipes_finegoldii
score_11,Ruminococcus_lactaris
score_11,Bifidobacterium_longum
score_11,Roseburia_faecis
score_11,GGB9635_SGB15106
score_11,Bacteroides_finegoldii
score_11,Ruminococcaceae_unclassified_SGB15265
score_11,Ruthenibacterium_lactatiformans
score_11,Alistipes_shahii
score_11,Clostridium_sp_AF15_49
score_11,Bacteroides_cellulosilyticus
score_11,Lachnospira_sp_NSJ_43
score_11,GGB9615_SGB15053
score_11,Parasutterella_excrementihominis
score_11,Streptococcus_thermophilus
score_11,Escherichia_coli
score_11,Lachnospiraceae_bacterium_WCA3_601_WT_6H
score_11,Clostridium_sp_AF34_10BH
score_11,Parabacteroides_merdae
score_11,GGB9602_SGB15031
score_11,Bacteroides_thetaiotaomicron
score_11,Roseburia_intestinalis
score_11,Coprococcus_comes
score_11,Lacrimispora_celerecrescens
score_11,Candidatus_Cibiobacter_qucibialis
score_11,Gemmiger_formicilis
score_11,Bacteroides_caccae
score_11,Candidatus_Gastranaerophilales_bacterium
score_11,Phocaeicola_dorei
score_11,Bacteroides_stercoris
score_11,Clostridiales_bacterium
score_11,Flavonifractor_plautii
score_11,Faecalibacterium_SGB15346
score_11,Alistipes_putredinis
score_11,GGB3746_SGB5089
score_11,Ruminococcus_torques
score_11,Lacrimispora_amygdalina
score_11,Dorea_longicatena
score_11,Clostridiaceae_bacterium
score_11,Blautia_obeum
score_11,Parabacteroides_distasonis
score_11,Phocaeicola_massiliensis
score_11,Bacteroides_xylanisolvens
score_11,Bacteroides_fragilis
score_11,Eubacterium_siraeum
score_11,Ruminococcus_bromii
score_11,Sutterella_wadsworthensis
score_11,GGB6612_SGB9346
score_11,Rikenellaceae_bacterium
score_11,Ruminococcaceae_unclassified_SGB15234
score_11,Collinsella_aerofaciens
score_11,Alistipes_ihumii
score_11,Parasutterella_SGB9260
